id,code,number,name,parent_id/id,type,nature,active
acc_sat.account_sat_v2_602,601.60,601-100-060,Cuotas y suscripciones,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_603,601.61,601-100-061,Propaganda y publicidad,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_604,601.62,601-100-062,Capacitacion al personal,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_605,601.63,601-100-063,Donativos y ayudas,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_606,601.64,601-100-064,Asistencia tecnica,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_607,601.65,601-100-065,Regalias sujetas a otros porcentajes,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_608,601.66,601-100-066,Regalias sujetas al 5%,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_609,601.67,601-100-067,Regalias sujetas al 10%,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_610,601.68,601-100-068,Regalias sujetas al 15%,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_611,601.69,601-100-069,Regalias sujetas al 25%,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_612,601.70,601-100-070,Regalias sujetas al 30%,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_613,601.71,601-100-071,Regalias sin retencion,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_614,601.72,601-100-072,Fletes y acarreos,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_615,601.73,601-100-073,Gastos de importacion,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_616,601.74,601-100-074,Comisiones sobre ventas,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_617,601.75,601-100-075,Comisiones por tarjetas de Credito,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_618,601.76,601-100-076,Patentes y marcas,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_619,601.77,601-100-077,Uniformes,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_620,601.78,601-100-078,Prediales,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_621,601.79,601-100-079,Gastos generales de urbanizacion,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_622,601.80,601-100-080,Gastos generales de construccion,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_623,601.81,601-100-081,Fletes del extranjero,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_624,601.82,601-100-082,Recoleccion de bienes del sector agropecuario y/o ganadero,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_625,601.83,601-100-083,Gastos no deducibles (sin requisitos fiscales),acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_626,601.84,601-100-084,Otros gastos generales,acc_sat.account_sat_v2_542,other,D,True
acc_sat.account_sat_v2_627,602,602-000-000,Gastos de venta,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_628,602.01,602-100-001,Sueldos y salarios,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_629,602.02,602-100-002,Compensaciones,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_630,602.03,602-100-003,Tiempos extras,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_631,602.04,602-100-004,Premios de asistencia,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_632,602.05,602-100-005,Premios de puntualidad,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_633,602.06,602-100-006,Vacaciones,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_634,602.07,602-100-007,Prima vacacional,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_635,602.08,602-100-008,Prima dominical,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_636,602.09,602-100-009,Dias festivos,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_637,602.10,602-100-010,Gratificaciones,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_638,602.11,602-100-011,Primas de antiguedad,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_639,602.12,602-100-012,Aguinaldo,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_640,602.13,602-100-013,Indemnizaciones,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_641,602.14,602-100-014,Destajo,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_642,602.15,602-100-015,Despensa,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_643,602.16,602-100-016,Transporte,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_644,602.17,602-100-017,Servicio medico,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_645,602.18,602-100-018,Ayuda en gastos funerarios,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_646,602.19,602-100-019,Fondo de ahorro,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_647,602.20,602-100-020,Cuotas sindicales,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_648,602.21,602-100-021,PTU,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_649,602.22,602-100-022,Estimulo al personal,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_650,602.23,602-100-023,Prevision social,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_651,602.24,602-100-024,Aportaciones para el plan de jubilacion,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_652,602.25,602-100-025,Otras prestaciones al personal,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_653,602.26,602-100-026,Cuotas al IMSS,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_654,602.27,602-100-027,Aportaciones al infonavit,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_655,602.28,602-100-028,Aportaciones al SAR,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_656,602.29,602-100-029,Impuesto estatal sobre nominas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_657,602.30,602-100-030,Otras aportaciones,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_658,602.31,602-100-031,Asimilados a salarios,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_659,602.32,602-100-032,Servicios administrativos,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_660,602.33,602-100-033,Servicios administrativos partes relacionadas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_661,602.34,602-100-034,Honorarios a personas fisicas residentes nacionales,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_662,602.35,602-100-035,Honorarios a personas fisicas residentes nacionales partes relacionadas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_663,602.36,602-100-036,Honorarios a personas fisicas residentes del extranjero,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_664,602.37,602-100-037,Honorarios a personas fisicas residentes del extranjero partes relacionadas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_665,602.38,602-100-038,Honorarios a personas morales residentes nacionales,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_666,602.39,602-100-039,Honorarios a personas morales residentes nacionales partes relacionadas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_667,602.40,602-100-040,Honorarios a personas morales residentes del extranjero,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_668,602.41,602-100-041,Honorarios a personas morales residentes del extranjero partes relacionadas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_669,602.42,602-100-042,Honorarios aduanales personas fisicas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_670,602.43,602-100-043,Honorarios aduanales personas morales,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_671,602.44,602-100-044,Honorarios al consejo de administracion,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_672,602.45,602-100-045,Arrendamiento a personas fisicas residentes nacionales,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_673,602.46,602-100-046,Arrendamiento a personas morales residentes nacionales,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_674,602.47,602-100-047,Arrendamiento a residentes del extranjero,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_675,602.48,602-100-048,Combustibles y lubricantes,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_676,602.49,602-100-049,Viaticos y gastos de viaje,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_677,602.50,602-100-050,"Telefono, internet",acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_678,602.51,602-100-051,Agua,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_679,602.52,602-100-052,Energia electrica,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_680,602.53,602-100-053,Vigilancia y seguridad,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_681,602.54,602-100-054,Limpieza,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_682,602.55,602-100-055,Papeleria y articulos de oficina,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_683,602.56,602-100-056,Mantenimiento y conservacion,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_684,602.57,602-100-057,Seguros y fianzas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_685,602.58,602-100-058,Otros impuestos y derechos,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_686,602.59,602-100-059,Recargos fiscales,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_687,602.60,602-100-060,Cuotas y suscripciones,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_688,602.61,602-100-061,Propaganda y publicidad,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_689,602.62,602-100-062,Capacitacion al personal,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_690,602.63,602-100-063,Donativos y ayudas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_691,602.64,602-100-064,Asistencia tecnica,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_692,602.65,602-100-065,Regalias sujetas a otros porcentajes,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_693,602.66,602-100-066,Regalias sujetas al 5%,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_694,602.67,602-100-067,Regalias sujetas al 10%,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_695,602.68,602-100-068,Regalias sujetas al 15%,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_696,602.69,602-100-069,Regalias sujetas al 25%,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_697,602.70,602-100-070,Regalias sujetas al 30%,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_698,602.71,602-100-071,Regalias sin retencion,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_699,602.72,602-100-072,Fletes y acarreos,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_700,602.73,602-100-073,Gastos de importacion,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_701,602.74,602-100-074,Comisiones sobre ventas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_702,602.75,602-100-075,Comisiones por tarjetas de Credito,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_703,602.76,602-100-076,Patentes y marcas,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_704,602.77,602-100-077,Uniformes,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_705,602.78,602-100-078,Prediales,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_706,602.79,602-100-079,Gastos de venta de urbanizacion,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_707,602.80,602-100-080,Gastos de venta de construccion,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_708,602.81,602-100-081,Fletes del extranjero,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_709,602.82,602-100-082,Recoleccion de bienes del sector agropecuario y/o ganadero,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_710,602.83,602-100-083,Gastos no deducibles (sin requisitos fiscales),acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_711,602.84,602-100-084,Otros gastos de venta,acc_sat.account_sat_v2_627,other,D,True
acc_sat.account_sat_v2_712,603,603-000-000,Gastos de administracion,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_713,603.01,603-100-001,Sueldos y salarios,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_714,603.02,603-100-002,Compensaciones,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_715,603.03,603-100-003,Tiempos extras,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_716,603.04,603-100-004,Premios de asistencia,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_717,603.05,603-100-005,Premios de puntualidad,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_718,603.06,603-100-006,Vacaciones,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_719,603.07,603-100-007,Prima vacacional,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_720,603.08,603-100-008,Prima dominical,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_721,603.09,603-100-009,Dias festivos,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_722,603.10,603-100-010,Gratificaciones,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_723,603.11,603-100-011,Primas de antiguedad,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_724,603.12,603-100-012,Aguinaldo,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_725,603.13,603-100-013,Indemnizaciones,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_726,603.14,603-100-014,Destajo,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_727,603.15,603-100-015,Despensa,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_728,603.16,603-100-016,Transporte,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_729,603.17,603-100-017,Servicio medico,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_730,603.18,603-100-018,Ayuda en gastos funerarios,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_731,603.19,603-100-019,Fondo de ahorro,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_732,603.20,603-100-020,Cuotas sindicales,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_733,603.21,603-100-021,PTU,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_734,603.22,603-100-022,Estimulo al personal,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_735,603.23,603-100-023,Prevision social,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_736,603.24,603-100-024,Aportaciones para el plan de jubilacion,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_737,603.25,603-100-025,Otras prestaciones al personal,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_738,603.26,603-100-026,Cuotas al IMSS,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_739,603.27,603-100-027,Aportaciones al infonavit,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_740,603.28,603-100-028,Aportaciones al SAR,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_741,603.29,603-100-029,Impuesto estatal sobre nominas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_742,603.30,603-100-030,Otras aportaciones,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_743,603.31,603-100-031,Asimilados a salarios,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_744,603.32,603-100-032,Servicios administrativos,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_745,603.33,603-100-033,Servicios administrativos partes relacionadas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_746,603.34,603-100-034,Honorarios a personas fisicas residentes nacionales,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_747,603.35,603-100-035,Honorarios a personas fisicas residentes nacionales partes relacionadas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_748,603.36,603-100-036,Honorarios a personas fisicas residentes del extranjero,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_749,603.37,603-100-037,Honorarios a personas fisicas residentes del extranjero partes relacionadas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_750,603.38,603-100-038,Honorarios a personas morales residentes nacionales,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_751,603.39,603-100-039,Honorarios a personas morales residentes nacionales partes relacionadas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_752,603.40,603-100-040,Honorarios a personas morales residentes del extranjero,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_753,603.41,603-100-041,Honorarios a personas morales residentes del extranjero partes relacionadas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_754,603.42,603-100-042,Honorarios aduanales personas fisicas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_755,603.43,603-100-043,Honorarios aduanales personas morales,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_756,603.44,603-100-044,Honorarios al consejo de administracion,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_757,603.45,603-100-045,Arrendamiento a personas fisicas residentes nacionales,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_758,603.46,603-100-046,Arrendamiento a personas morales residentes nacionales,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_759,603.47,603-100-047,Arrendamiento a residentes del extranjero,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_760,603.48,603-100-048,Combustibles y lubricantes,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_761,603.49,603-100-049,Viaticos y gastos de viaje,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_762,603.50,603-100-050,"Telefono, internet",acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_763,603.51,603-100-051,Agua,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_764,603.52,603-100-052,Energia electrica,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_765,603.53,603-100-053,Vigilancia y seguridad,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_766,603.54,603-100-054,Limpieza,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_767,603.55,603-100-055,Papeleria y articulos de oficina,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_768,603.56,603-100-056,Mantenimiento y conservacion,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_769,603.57,603-100-057,Seguros y fianzas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_770,603.58,603-100-058,Otros impuestos y derechos,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_771,603.59,603-100-059,Recargos fiscales,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_772,603.60,603-100-060,Cuotas y suscripciones,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_773,603.61,603-100-061,Propaganda y publicidad,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_774,603.62,603-100-062,Capacitacion al personal,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_775,603.63,603-100-063,Donativos y ayudas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_776,603.64,603-100-064,Asistencia tecnica,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_777,603.65,603-100-065,Regalias sujetas a otros porcentajes,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_778,603.66,603-100-066,Regalias sujetas al 5%,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_779,603.67,603-100-067,Regalias sujetas al 10%,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_780,603.68,603-100-068,Regalias sujetas al 15%,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_781,603.69,603-100-069,Regalias sujetas al 25%,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_782,603.70,603-100-070,Regalias sujetas al 30%,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_783,603.71,603-100-071,Regalias sin retencion,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_784,603.72,603-100-072,Fletes y acarreos,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_785,603.73,603-100-073,Gastos de importacion,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_786,603.74,603-100-074,Patentes y marcas,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_787,603.75,603-100-075,Uniformes,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_788,603.76,603-100-076,Prediales,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_789,603.77,603-100-077,Gastos de administracion de urbanizacion,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_790,603.78,603-100-078,Gastos de administracion de construccion,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_791,603.79,603-100-079,Fletes del extranjero,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_792,603.80,603-100-080,Recoleccion de bienes del sector agropecuario y/o ganadero,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_793,603.81,603-100-081,Gastos no deducibles (sin requisitos fiscales),acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_794,603.82,603-100-082,Otros gastos de administracion,acc_sat.account_sat_v2_712,other,D,True
acc_sat.account_sat_v2_795,604,604-000-000,Gastos de fabricacion,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_796,604.01,604-100-001,Sueldos y salarios,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_797,604.02,604-100-002,Compensaciones,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_798,604.03,604-100-003,Tiempos extras,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_799,604.04,604-100-004,Premios de asistencia,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_800,604.05,604-100-005,Premios de puntualidad,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_801,604.06,604-100-006,Vacaciones,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_802,604.07,604-100-007,Prima vacacional,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_803,604.08,604-100-008,Prima dominical,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_804,604.09,604-100-009,Dias festivos,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_805,604.10,604-100-010,Gratificaciones,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_806,604.11,604-100-011,Primas de antiguedad,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_807,604.12,604-100-012,Aguinaldo,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_808,604.13,604-100-013,Indemnizaciones,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_809,604.14,604-100-014,Destajo,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_810,604.15,604-100-015,Despensa,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_811,604.16,604-100-016,Transporte,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_812,604.17,604-100-017,Servicio medico,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_813,604.18,604-100-018,Ayuda en gastos funerarios,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_814,604.19,604-100-019,Fondo de ahorro,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_815,604.20,604-100-020,Cuotas sindicales,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_816,604.21,604-100-021,PTU,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_817,604.22,604-100-022,Estimulo al personal,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_818,604.23,604-100-023,Prevision social,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_819,604.24,604-100-024,Aportaciones para el plan de jubilacion,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_820,604.25,604-100-025,Otras prestaciones al personal,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_821,604.26,604-100-026,Cuotas al IMSS,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_822,604.27,604-100-027,Aportaciones al infonavit,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_823,604.28,604-100-028,Aportaciones al SAR,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_824,604.29,604-100-029,Impuesto estatal sobre nominas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_825,604.30,604-100-030,Otras aportaciones,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_826,604.31,604-100-031,Asimilados a salarios,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_827,604.32,604-100-032,Servicios administrativos,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_828,604.33,604-100-033,Servicios administrativos partes relacionadas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_829,604.34,604-100-034,Honorarios a personas fisicas residentes nacionales,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_830,604.35,604-100-035,Honorarios a personas fisicas residentes nacionales partes relacionadas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_831,604.36,604-100-036,Honorarios a personas fisicas residentes del extranjero,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_832,604.37,604-100-037,Honorarios a personas fisicas residentes del extranjero partes relacionadas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_833,604.38,604-100-038,Honorarios a personas morales residentes nacionales,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_834,604.39,604-100-039,Honorarios a personas morales residentes nacionales partes relacionadas,acc_sat.account_sat_v2_795,other,D,True
